date,event,tender_id,entity,original,source_file,page
2023-02-28,pre-tender meeting ends,789918,Purbachal New Town Project,28-Feb-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_789918.pdf,1
2023-02-28,pre-tender meeting ends,789920,Purbachal New Town Project,28-Feb-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_789920.pdf,1
2023-02-28,pre-tender meeting ends,789921,Purbachal New Town Project,28-Feb-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_789921.pdf,1
2023-02-28,pre-tender meeting ends,789948,Purbachal New Town Project,28-Feb-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_789948.pdf,1
2023-03-01,contract work starts,737121,Concept Elevators & Engineering Ltd.,01-Mar-2023,Contract_Awards_PDFs/Tender_737121.pdf,1
2023-03-01,notice published,765097,"Project Director(M.Uddin), Chittagong Development Authority",01-Mar-2023 10:00,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
2023-03-01,pre-tender meeting starts,765097,"Project Director(M.Uddin), Chittagong Development Authority",01-Mar-2023 10:30,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
2023-03-01,notice published,773275,"Project Director(M.Uddin), Chittagong Development Authority",01-Mar-2023 10:30,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
2023-03-01,pre-tender meeting starts,773275,"Project Director(M.Uddin), Chittagong Development Authority",01-Mar-2023 11:00,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
2023-03-01,tender advertised,773275,M/S. Nice Enterprise,01-Mar-2023 10:30,Contract_Awards_PDFs/Tender_773275.pdf,1
2023-03-01,bid submission closes,775307,Uttara Apartment Project,01-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775307.pdf,1
2023-03-01,bids opened,775307,Uttara Apartment Project,01-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775307.pdf,1
2023-03-01,last day for bid security,775307,Uttara Apartment Project,01-Mar-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_775307.pdf,1
2023-03-02,last day to buy the document,775105,Project Director(Rajib Das),02-Mar-2023 15:30,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
2023-03-02,last day to buy the document,786407,"Executive Engineer, Construction Division- 3",02-Mar-2023 16:00,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
2023-03-02,pre-tender meeting ends,792327,Superintending Engineer (Civil Circle-3),02-Mar-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_792327.pdf,1
2023-03-03,tender valid until,732686,Uttara Apartment Project,03-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_732686.pdf,1
2023-03-03,tender valid until,737121,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",03-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_737121.pdf,1
2023-03-03,tender valid until,749274,Management Information System (MIS),03-Mar-2023,Tender Notice_PDFs/CDA_Tender_749274.pdf,1
2023-03-05,bid submission closes,775105,Project Director(Rajib Das),05-Mar-2023 13:00,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
2023-03-05,bids opened,775105,Project Director(Rajib Das),05-Mar-2023 13:00,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
2023-03-05,last day to buy the document,775309,Uttara Apartment Project,05-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775309.pdf,1
2023-03-05,last day to buy the document,782755,Project Director(Elevated ExpressWay),05-Mar-2023 23:00,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
2023-03-05,bid submission closes,786407,"Executive Engineer, Construction Division- 3",05-Mar-2023 14:00,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
2023-03-05,bids opened,786407,"Executive Engineer, Construction Division- 3",05-Mar-2023 14:00,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
2023-03-05,last day for bid security,786407,"Executive Engineer, Construction Division- 3",05-Mar-2023 13:30,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
2023-03-05,notice published,796189,Uttara Apartment Project,05-Mar-2023 18:30,Tender Notice_PDFs/RAJUK_Tender_796189.pdf,1
2023-03-06,notification of award issued,756104,Aliza Enterprise,06-Mar-2023,Contract_Awards_PDFs/Tender_756104.pdf,1
2023-03-06,bid submission closes,775309,Uttara Apartment Project,06-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775309.pdf,1
2023-03-06,bids opened,775309,Uttara Apartment Project,06-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_775309.pdf,1
2023-03-06,last day for bid security,775309,Uttara Apartment Project,06-Mar-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_775309.pdf,1
2023-03-06,notification of award issued,781011,M/S N Mohammed Trading,06-Mar-2023,Contract_Awards_PDFs/Tender_781011.pdf,1
2023-03-06,bid submission closes,782755,Project Director(Elevated ExpressWay),06-Mar-2023 13:00,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
2023-03-06,bids opened,782755,Project Director(Elevated ExpressWay),06-Mar-2023 13:00,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
2023-03-06,last day for bid security,782755,Project Director(Elevated ExpressWay),06-Mar-2023 10:30,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
2023-03-06,last day for bid security,791688,Project Director (Dewanhat),06-Mar-2023 14:10,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
2023-03-06,pre-tender meeting starts,796189,Uttara Apartment Project,06-Mar-2023 11:00,Tender Notice_PDFs/RAJUK_Tender_796189.pdf,1
2023-03-07,tender valid until,745614,Office of the Chairman,07-Mar-2023,Tender Notice_PDFs/RDA_Tender_745614.pdf,1
2023-03-07,bid submission closes,791688,Project Director (Dewanhat),07-Mar-2023 16:00,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
2023-03-07,bids opened,791688,Project Director (Dewanhat),07-Mar-2023 16:00,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
2023-03-07,last day to buy the document,791688,Project Director (Dewanhat),07-Mar-2023 15:50,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
2023-03-09,pre-tender meeting ends,765097,"Project Director(M.Uddin), Chittagong Development Authority",09-Mar-2023 15:30,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
2023-03-09,pre-tender meeting ends,773275,"Project Director(M.Uddin), Chittagong Development Authority",09-Mar-2023 15:30,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
2023-03-09,last day to buy the document,783087,Office of the Project Director (KDA Bipone Bitan),09-Mar-2023 17:00,Tender Notice_PDFs/KDA_Tender_783087.pdf,1
2023-03-12,bid security valid until,748220,Construction Division-2,12-Mar-2023,Tender Notice_PDFs/CDA_Tender_748220.pdf,1
2023-03-12,notification of award issued,755479,M/S. Maliha Enterprise,12-Mar-2023,Contract_Awards_PDFs/Tender_755479.pdf,1
2023-03-12,tender valid until,755479,Office of the Superintending Engineer (Mechanical),12-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_755479.pdf,1
2023-03-12,tender valid until,756104,Office of the Superintending Engineer (Mechanical),12-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_756104.pdf,1
2023-03-12,contract signed,781011,M/S N Mohammed Trading,12-Mar-2023,Contract_Awards_PDFs/Tender_781011.pdf,1
2023-03-12,bid submission closes,783087,Office of the Project Director (KDA Bipone Bitan),12-Mar-2023 13:00,Tender Notice_PDFs/KDA_Tender_783087.pdf,1
2023-03-12,bids opened,783087,Office of the Project Director (KDA Bipone Bitan),12-Mar-2023 13:00,Tender Notice_PDFs/KDA_Tender_783087.pdf,1
2023-03-12,last day for bid security,783087,Office of the Project Director (KDA Bipone Bitan),12-Mar-2023 12:59,Tender Notice_PDFs/KDA_Tender_783087.pdf,1
2023-03-12,notice published,792351,Superintending Engineer (Civil Circle-4),12-Mar-2023 20:00,Tender Notice_PDFs/RAJUK_Tender_792351.pdf,1
2023-03-13,pre-tender meeting starts,792351,Superintending Engineer (Civil Circle-4),13-Mar-2023 10:00,Tender Notice_PDFs/RAJUK_Tender_792351.pdf,1
2023-03-13,pre-tender meeting ends,796189,Uttara Apartment Project,13-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_796189.pdf,1
2023-03-13,notice published,800104,Uttara Apartment Project,13-Mar-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_800104.pdf,1
2023-03-13,notice published,800105,Uttara Apartment Project,13-Mar-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_800105.pdf,1
2023-03-14,bid security valid until,722613,Office of the Superintending Engineer (Mechanical),14-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_722613.pdf,1
2023-03-14,bid security valid until,722614,Office of the Superintending Engineer (Mechanical),14-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_722614.pdf,1
2023-03-14,bid security valid until,731173,"Project Director(M.Uddin), Chittagong Development Authority",14-Mar-2023,Tender Notice_PDFs/CDA_Tender_731173.pdf,1
2023-03-14,pre-tender meeting starts,800104,Uttara Apartment Project,14-Mar-2023 11:00,Tender Notice_PDFs/RAJUK_Tender_800104.pdf,1
2023-03-14,pre-tender meeting starts,800105,Uttara Apartment Project,14-Mar-2023 11:00,Tender Notice_PDFs/RAJUK_Tender_800105.pdf,1
2023-03-15,notice published,780102,Management Information System (MIS),15-Mar-2023 10:40,Tender Notice_PDFs/CDA_Tender_780102.pdf,1
2023-03-15,tender advertised,780102,MS TECHNOLOGIES LIMITED,15-Mar-2023 10:40,Contract_Awards_PDFs/Tender_780102.pdf,1
2023-03-15,contract work starts,781011,M/S N Mohammed Trading,15-Mar-2023,Contract_Awards_PDFs/Tender_781011.pdf,1
2023-03-15,last day to buy the document,792327,Superintending Engineer (Civil Circle-3),15-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_792327.pdf,1
2023-03-16,contract work completes,699109,Concept Elevators & Engineering Ltd.,16-Mar-2023,Contract_Awards_PDFs/Tender_699109.pdf,1
2023-03-16,contract work completes,699111,M/S Chowdhury Enterprise,16-Mar-2023,Contract_Awards_PDFs/Tender_699111.pdf,1
2023-03-16,contract signed,732686,"M/S. Udayan Builders - M/S. Tanni Enterprise JV ( JVCA Partners [Business Share]: M/S Udayan Builders [75.000%] , M/S. TANNI ENTERPRISE [25.000%] )",16-Mar-2023,Contract_Awards_PDFs/Tender_732686.pdf,1
2023-03-16,last day to buy the document,765097,"Project Director(M.Uddin), Chittagong Development Authority",16-Mar-2023 16:00,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
2023-03-16,last day to buy the document,773275,"Project Director(M.Uddin), Chittagong Development Authority",16-Mar-2023 16:00,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
2023-03-16,pre-tender meeting starts,780102,Management Information System (MIS),16-Mar-2023 16:42,Tender Notice_PDFs/CDA_Tender_780102.pdf,1
2023-03-16,bid submission closes,792327,Superintending Engineer (Civil Circle-3),16-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_792327.pdf,1
2023-03-16,bids opened,792327,Superintending Engineer (Civil Circle-3),16-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_792327.pdf,1
2023-03-16,last day for bid security,792327,Superintending Engineer (Civil Circle-3),16-Mar-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_792327.pdf,1
2023-03-19,bid submission closes,765097,"Project Director(M.Uddin), Chittagong Development Authority",19-Mar-2023 14:00,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
2023-03-19,bids opened,765097,"Project Director(M.Uddin), Chittagong Development Authority",19-Mar-2023 14:00,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
2023-03-19,last day for bid security,765097,"Project Director(M.Uddin), Chittagong Development Authority",19-Mar-2023 13:30,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
2023-03-19,bid submission closes,773275,"Project Director(M.Uddin), Chittagong Development Authority",19-Mar-2023 14:00,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
2023-03-19,bids opened,773275,"Project Director(M.Uddin), Chittagong Development Authority",19-Mar-2023 14:00,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
2023-03-19,last day for bid security,773275,"Project Director(M.Uddin), Chittagong Development Authority",19-Mar-2023 13:30,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
2023-03-19,last day to buy the document,789917,Purbachal New Town Project,19-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_789917.pdf,1
2023-03-19,last day to buy the document,789918,Purbachal New Town Project,19-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_789918.pdf,1
2023-03-19,last day to buy the document,789920,Purbachal New Town Project,19-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_789920.pdf,1
2023-03-19,pre-tender meeting ends,792351,Superintending Engineer (Civil Circle-4),19-Mar-2023 16:00,Tender Notice_PDFs/RAJUK_Tender_792351.pdf,1
2023-03-20,bid submission closes,789917,Purbachal New Town Project,20-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789917.pdf,1
2023-03-20,bids opened,789917,Purbachal New Town Project,20-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789917.pdf,1
2023-03-20,last day for bid security,789917,Purbachal New Town Project,20-Mar-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_789917.pdf,1
2023-03-20,bid submission closes,789918,Purbachal New Town Project,20-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789918.pdf,1
2023-03-20,bids opened,789918,Purbachal New Town Project,20-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789918.pdf,1
2023-03-20,last day for bid security,789918,Purbachal New Town Project,20-Mar-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_789918.pdf,1
2023-03-20,bid submission closes,789920,Purbachal New Town Project,20-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789920.pdf,1
2023-03-20,bids opened,789920,Purbachal New Town Project,20-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789920.pdf,1
2023-03-20,last day for bid security,789920,Purbachal New Town Project,20-Mar-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_789920.pdf,1
2023-03-20,last day to buy the document,796189,Uttara Apartment Project,20-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_796189.pdf,1
2023-03-20,pre-tender meeting ends,800104,Uttara Apartment Project,20-Mar-2023 11:00,Tender Notice_PDFs/RAJUK_Tender_800104.pdf,1
2023-03-20,pre-tender meeting ends,800105,Uttara Apartment Project,20-Mar-2023 11:00,Tender Notice_PDFs/RAJUK_Tender_800105.pdf,1
2023-03-21,bid security valid until,745109,Project Director (Master Plan),21-Mar-2023,Tender Notice_PDFs/CDA_Tender_745109.pdf,1
2023-03-21,tender valid until,745254,Uttara Apartment Project,21-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_745254.pdf,1
2023-03-21,bid submission closes,796189,Uttara Apartment Project,21-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_796189.pdf,1
2023-03-21,bids opened,796189,Uttara Apartment Project,21-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_796189.pdf,1
2023-03-21,last day for bid security,796189,Uttara Apartment Project,21-Mar-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_796189.pdf,1
2023-03-22,bid security valid until,748677,Superintending Engineer (Civil Circle-3),22-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_748677.pdf,1
2023-03-22,pre-tender meeting ends,780102,Management Information System (MIS),22-Mar-2023 16:42,Tender Notice_PDFs/CDA_Tender_780102.pdf,1
2023-03-22,last day to buy the document,789921,Purbachal New Town Project,22-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_789921.pdf,1
2023-03-22,last day to buy the document,789948,Purbachal New Town Project,22-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_789948.pdf,1
2023-03-23,notification of award issued,747837,M/S. AMIN TRADING CORPORATION,23-Mar-2023,Contract_Awards_PDFs/Tender_747837.pdf,1
2023-03-23,contract signed,756104,Aliza Enterprise,23-Mar-2023,Contract_Awards_PDFs/Tender_756104.pdf,1
2023-03-23,contract work starts,756104,Aliza Enterprise,23-Mar-2023,Contract_Awards_PDFs/Tender_756104.pdf,1
2023-03-23,bid submission closes,789921,Purbachal New Town Project,23-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789921.pdf,1
2023-03-23,bids opened,789921,Purbachal New Town Project,23-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789921.pdf,1
2023-03-23,last day for bid security,789921,Purbachal New Town Project,23-Mar-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_789921.pdf,1
2023-03-23,bid submission closes,789948,Purbachal New Town Project,23-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789948.pdf,1
2023-03-23,bids opened,789948,Purbachal New Town Project,23-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_789948.pdf,1
2023-03-23,last day for bid security,789948,Purbachal New Town Project,23-Mar-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_789948.pdf,1
2023-03-27,contract signed,747343,MULTITRADE INTERNATIONAL,27-Mar-2023,Contract_Awards_PDFs/Tender_747343.pdf,1
2023-03-27,contract work starts,747343,MULTITRADE INTERNATIONAL,27-Mar-2023,Contract_Awards_PDFs/Tender_747343.pdf,1
2023-03-27,tender valid until,755321,Project Director (Loop Road),27-Mar-2023,Tender Notice_PDFs/CDA_Tender_755321.pdf,1
2023-03-27,last day to buy the document,788086,Uttara Apartment Project,27-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_788086.pdf,1
2023-03-27,last day to buy the document,792351,Superintending Engineer (Civil Circle-4),27-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_792351.pdf,1
2023-03-28,bid security valid until,747343,Office of the Superintending Engineer (Mechanical),28-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_747343.pdf,1
2023-03-28,tender valid until,747837,Uttara Apartment Project,28-Mar-2023,Tender Notice_PDFs/RAJUK_Tender_747837.pdf,1
2023-03-28,bid submission closes,788086,Uttara Apartment Project,28-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_788086.pdf,1
2023-03-28,bids opened,788086,Uttara Apartment Project,28-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_788086.pdf,1
2023-03-28,last day for bid security,788086,Uttara Apartment Project,28-Mar-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_788086.pdf,1
2023-03-28,bid submission closes,792351,Superintending Engineer (Civil Circle-4),28-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_792351.pdf,1
2023-03-28,bids opened,792351,Superintending Engineer (Civil Circle-4),28-Mar-2023 14:00,Tender Notice_PDFs/RAJUK_Tender_792351.pdf,1
2023-03-28,last day for bid security,792351,Superintending Engineer (Civil Circle-4),28-Mar-2023 13:30,Tender Notice_PDFs/RAJUK_Tender_792351.pdf,1
2023-03-28,last day to buy the document,800104,Uttara Apartment Project,28-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_800104.pdf,1
2023-03-28,last day to buy the document,800105,Uttara Apartment Project,28-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_800105.pdf,1
2023-03-29,bid submission closes,800104,Uttara Apartment Project,29-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_800104.pdf,1
2023-03-29,bids opened,800104,Uttara Apartment Project,29-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_800104.pdf,1
2023-03-29,last day for bid security,800104,Uttara Apartment Project,29-Mar-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_800104.pdf,1
2023-03-29,bid submission closes,800105,Uttara Apartment Project,29-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_800105.pdf,1
2023-03-29,bids opened,800105,Uttara Apartment Project,29-Mar-2023 15:00,Tender Notice_PDFs/RAJUK_Tender_800105.pdf,1
2023-03-29,last day for bid security,800105,Uttara Apartment Project,29-Mar-2023 14:30,Tender Notice_PDFs/RAJUK_Tender_800105.pdf,1
2023-03-29,notice published,808075,Cox's Bazar Development Authority,29-Mar-2023 13:00,Tender Notice_PDFs/COXDA_Tender_808075.pdf,1
2023-03-29,notice published,808097,Cox's Bazar Development Authority,29-Mar-2023 13:00,Tender Notice_PDFs/COXDA_Tender_808097.pdf,1
2023-03-29,pre-tender meeting starts,808097,Cox's Bazar Development Authority,29-Mar-2023 18:00,Tender Notice_PDFs/COXDA_Tender_808097.pdf,1
2023-03-29,tender advertised,808097,H.A Enterprise,29-Mar-2023 13:00,Contract_Awards_PDFs/Tender_808097.pdf,1
2023-03-30,bid submission closes,780102,Management Information System (MIS),30-Mar-2023 15:30,Tender Notice_PDFs/CDA_Tender_780102.pdf,1
