tender_id,clause_no,source_file,page,source_field,printed_label,text,chars,categories,defers_to_another_document,money_taka,money_original,money_words,money_scale_words,money_reading,money_unresolved,years,contract_counts,percentages
917088,3,Tender Notice_PDFs/CDA_Tender_917088.pdf,1,eligibility,Eligibility of Tenderer,(3) The required average annual construction turnover shall be greater than Tk. 17 (seventeen) crore over the last 05 (five) years. [Years counting backward from the date of publication of IFT in the newspaper];,211,financial_turnover,no,170000000.00;170000000.00,Tk. 17 (seventeen) crore | 17 (seventeen) crore,seventeen | seventeen,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,,
917088,4,Tender Notice_PDFs/CDA_Tender_917088.pdf,1,eligibility,Eligibility of Tenderer,(4) The minimum amount of liquid assets or working capital or credit facilities of the Tenderer shall be Tk 5 (five) crore;,123,financial_liquid;financial_credit,no,50000000.00;50000000.00,Tk 5 (five) crore | 5 (five) crore,five | five,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,,,
917088,5,Tender Notice_PDFs/CDA_Tender_917088.pdf,1,eligibility,Eligibility of Tenderer,(5) The minimum capacity shall be Taka 12 crore;,48,other,no,120000000.00;120000000.00,Taka 12 crore | 12 crore, | ,crore,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
917088,6,Tender Notice_PDFs/CDA_Tender_917088.pdf,1,eligibility,Eligibility of Tenderer,(6) Tenderers Must have up-to-date valid Licenses; and,54,other,no,,,,,,,,,
917088,7,Tender Notice_PDFs/CDA_Tender_917088.pdf,1,eligibility,Eligibility of Tenderer,(7) Other required eligibility and conditions of the tenderer are given in Tender Documents.,92,other,no,,,,,,,,,
917456,1,Tender Notice_PDFs/CDA_Tender_917456.pdf,1,eligibility,Eligibility of Tenderer,(1) The minimum number of years of general experience of the Tenderer in the construction works as Prime Contractor or Subcontractor or Management Contractor shall be 10 (ten) years. [Years counting backward from the date of publication of IFT in the newspaper];,262,experience_general;subcontract,no,,,,,,,10,,
917456,2,Tender Notice_PDFs/CDA_Tender_917456.pdf,1,eligibility,Eligibility of Tenderer,"(2) (a) The minimum specific experience as a Prime Contractor or Subcontractor or Management Contractor in construction works of at least 1 (one) contract(s) of similar nature, complexity and methods/construction technology successfully completed within the last 5 (five) years, each with a value of at least Tk. 6 (six) crore. Similar nature, complexity, and methods/construction technology means the iSupplying, fitting, fixing, and installation of street lights along the road in the city area. [Years counting backward from the date of publication of IFT in the newspaper];",577,experience_similar;experience_count;subcontract,no,60000000.00;60000000.00,Tk. 6 (six) crore | 6 (six) crore,six | six,crore,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,1,
917456,3,Tender Notice_PDFs/CDA_Tender_917456.pdf,1,eligibility,Eligibility of Tenderer,(3) The required average annual construction turnover shall be greater than Tk 12.00 crore over the last 03 (three) years. [Years counting backward from the date of publication of IFT in the newspaper];,202,financial_turnover,no,120000000.00;120000000.00,Tk 12.00 crore | 12.00 crore, | ,crore,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,3,,
917456,4,Tender Notice_PDFs/CDA_Tender_917456.pdf,1,eligibility,Eligibility of Tenderer,(4) The minimum amount of liquid assets or working capital or credit facilities of the Tenderer shall be Tk 3 crore;,116,financial_liquid;financial_credit,no,30000000.00;30000000.00,Tk 3 crore | 3 crore, | ,crore,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
917456,5,Tender Notice_PDFs/CDA_Tender_917456.pdf,1,eligibility,Eligibility of Tenderer,(5) The minimum tender capacity shall be Taka 6.10 crore; and,61,other,no,61000000.00;61000000.00,Taka 6.10 crore | 6.10 crore, | ,crore,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
917456,6,Tender Notice_PDFs/CDA_Tender_917456.pdf,1,eligibility,Eligibility of Tenderer,(6) Other required eligibility and conditions of the tenderer are given in Tender Documents.,92,other,no,,,,,,,,,
918775,1,Tender Notice_PDFs/CDA_Tender_918775.pdf,1,eligibility,Eligibility of Tenderer,1. The minimum number of years of general experience of the Tenderer in the construction works as Prime Contractor or Subcontractor or Management Contractor shall be 05 years.,175,experience_general;subcontract,no,,,,,,,5,,
918775,2,Tender Notice_PDFs/CDA_Tender_918775.pdf,1,eligibility,Eligibility of Tenderer,"2. The minimum specific experience as a Prime Contractor or Subcontractor or Management Contractor in construction works of at least 1 contract(s) of similar nature, complexity and methods/construction technology successfully completed within the last 03 years, each with a value of at least Tk. 6.00 Crore.",307,experience_similar;experience_count;subcontract,no,60000000.00;60000000.00,Tk. 6.00 Crore | 6.00 Crore, | ,crore,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,3,1,
918775,3,Tender Notice_PDFs/CDA_Tender_918775.pdf,1,eligibility,Eligibility of Tenderer,"3. The tenderer should have updated trade license, TIN and VAT certificate and incorporation certificate.",105,cert_trade_licence;cert_vat;cert_tin;cert_other,no,,,,,,,,,
918775,4,Tender Notice_PDFs/CDA_Tender_918775.pdf,1,eligibility,Eligibility of Tenderer,"4. The tenderer should have updated A-B-C Electric license, with supervisory license.",85,cert_licence_class,no,,,,,,,,,
918775,5,Tender Notice_PDFs/CDA_Tender_918775.pdf,1,eligibility,Eligibility of Tenderer,5. The tenderer should have minimum one work done certificate with E-gp ID should be submitted in last 5 years.,111,cert_other,no,,,,,,,5,,
918775,6,Tender Notice_PDFs/CDA_Tender_918775.pdf,1,eligibility,Eligibility of Tenderer,6. others qualification criteria as stated in TDS.,50,other,no,,,,,,,,,
924201,1,Tender Notice_PDFs/CDA_Tender_924201.pdf,1,eligibility,Eligibility of Tenderer,1. Minimum 10 Year of experience as Nationwide ISP,50,experience_general,no,,,,,,,10,,
924201,2,Tender Notice_PDFs/CDA_Tender_924201.pdf,1,eligibility,Eligibility of Tenderer,2. Minimum 02 maintenance work in Government / Semi Government organization,75,other,no,,,,,,,,,
924201,3,Tender Notice_PDFs/CDA_Tender_924201.pdf,1,eligibility,Eligibility of Tenderer,3. Must have regional office in Chattogram,42,other,no,,,,,,,,,
924201,4,Tender Notice_PDFs/CDA_Tender_924201.pdf,1,eligibility,Eligibility of Tenderer,4. Single contract value work order of Similar works of at least Tk 30 lacs under 1 contract(s) over a period of 2(two) years in Government / Semi Government organization,170,experience_similar,no,3000000.00;3000000.00,Tk 30 lacs | 30 lacs, | ,lacs,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,2,1,
924201,5,Tender Notice_PDFs/CDA_Tender_924201.pdf,1,eligibility,Eligibility of Tenderer,"5. Must have qualified System & Support team with following Vendor certifications.(CCNA/CCNP/MTCNA, RHCSA/RHCE/CEH, MCP/MCSA/MCSE/MTCRE)",136,other,no,,,,,,,,,
943936,1,Tender Notice_PDFs/CDA_Tender_943936.pdf,1,eligibility,Eligibility of Tenderer,1) The minimum number of years of general experience of the Tenderer in the construction works as Prime Contractor or Subcontractor or Management Contractor shall be 5 years. [years counting backward from the date of publication of IFT in the newspaper].,254,experience_general;subcontract,no,,,,,,,5,,
943936,2,Tender Notice_PDFs/CDA_Tender_943936.pdf,1,eligibility,Eligibility of Tenderer,"2) The minimum specific experience as a Prime Contractor or Subcontractor or Management Contractor in construction works of at least 1 contract(s) of similar nature, complexity and methods/construction technology successfully completed within the last 5 years, each with a value of at least Tk. 1.90 crore..",307,experience_similar;experience_count;subcontract,no,19000000.00;19000000.00,Tk. 1.90 crore | 1.90 crore, | ,crore,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,5,1,
943936,3,Tender Notice_PDFs/CDA_Tender_943936.pdf,1,eligibility,Eligibility of Tenderer,3) The required average annual construction turnover shall be greater than Tk 3.5 crore over the last 3 years.,110,financial_turnover,no,35000000.00;35000000.00,Tk 3.5 crore | 3.5 crore, | ,crore,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,3,,
943936,4,Tender Notice_PDFs/CDA_Tender_943936.pdf,1,eligibility,Eligibility of Tenderer,4) The minimum amount of liquid assets or working capital or credit facilities of the Tenderer shall be Tk 1 crore.,115,financial_liquid;financial_credit,no,10000000.00;10000000.00,Tk 1 crore | 1 crore, | ,crore,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
943936,5,Tender Notice_PDFs/CDA_Tender_943936.pdf,1,eligibility,Eligibility of Tenderer,5) The minimum capacity shall be: Tk. 2.20 crore.,49,other,no,22000000.00;22000000.00,Tk. 2.20 crore | 2.20 crore, | ,crore,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
944909,1,Tender Notice_PDFs/CDA_Tender_944909.pdf,1,eligibility,Eligibility of Tenderer,"1. The minimum number of years of general experience of the Tenderer in the construction works as Prime Contractor or Subcontractor or Management Contractor shall be 05 (Five)years. 2. A satisfactory completion of similar works (Supply, Installation, Testing & Commissioning of any electro-mechanical equipment including at least two 250 KVA Diesel Generator) of at least Tk 130 (One hundredThirty) Lac under 2(two) contract over a period of 5 (Five) years shall be required in any government, semi-government or autonomous body. 3. The required average annual construction turnover shall be greater than Tk 5(Five) Crore over the last best three",646,experience_general;experience_similar;financial_turnover;equipment;subcontract,no,13000000.00;50000000.00;13000000.00;50000000.00,Tk 130 (One hundredThirty) Lac | Tk 5(Five) Crore | 130 (One hundredThirty) Lac | 5(Five) Crore,One hundredThirty | Five | One hundredThirty | Five,crore;lac,"the scale word was applied to the digits; no amount in words is printed beside them to check it against | the digits and the words agree, so the scale word is applied to them | the scale word was applied to the digits; no amount in words is printed beside them to check it against | the digits and the words agree, so the scale word is applied to them",,5,2,
