document_id,file,filename,folder,kind,tender_id,pages,bytes,sha256,characters,words,ruled_tables,images,script,has_text_layer,needs_ocr,second_extractor_chars,extractors_agree,duplicate_text_of,read_error,fields_read,dates_read,eligibility_chars,lots_read,beneficial_owners_read,creator,producer,pdf_created,pdf_modified,interleaved_layout_warnings,interleaved_layout_detail
Tender_647351,Contract_Awards_PDFs/Tender_647351.pdf,Tender_647351.pdf,Contract_Awards_PDFs,contract_award,647351,1,100584,472034e65423b3766a49b533a3928e56f02ca3c288473b4b3d2ebef0cd3fefba,1811,245,0,0,en,yes,no,1852,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100630+00'00',D:20260716100630+00'00',0,
Tender_647356,Contract_Awards_PDFs/Tender_647356.pdf,Tender_647356.pdf,Contract_Awards_PDFs,contract_award,647356,1,100248,3987dab0d430d3382d58aa54a99b7142918724e9d6b22d81699f341006cc2729,1931,264,0,0,en,yes,no,1972,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100642+00'00',D:20260716100642+00'00',0,
Tender_647361,Contract_Awards_PDFs/Tender_647361.pdf,Tender_647361.pdf,Contract_Awards_PDFs,contract_award,647361,1,100215,d7b40d28dbfda43df781a81301da4e8b40ee86a27fb859deb258943ea8f1f6bb,1862,261,0,0,en,yes,no,1903,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100708+00'00',D:20260716100708+00'00',0,
Tender_647467,Contract_Awards_PDFs/Tender_647467.pdf,Tender_647467.pdf,Contract_Awards_PDFs,contract_award,647467,1,99214,61dcb8e5881313cfdc79314210c8a80e38dc33d9f25df606dc832e37179823b5,2133,256,0,0,en,yes,no,2170,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716042556+00'00',D:20260716042556+00'00',0,
Tender_647622,Contract_Awards_PDFs/Tender_647622.pdf,Tender_647622.pdf,Contract_Awards_PDFs,contract_award,647622,1,98600,c5083daa2dd0319dbf1abceced9760f8e08815ab4fe9692cd8a26677795756e0,1688,213,0,0,en,yes,no,1727,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034654+00'00',D:20260716034654+00'00',0,
Tender_653051,Contract_Awards_PDFs/Tender_653051.pdf,Tender_653051.pdf,Contract_Awards_PDFs,contract_award,653051,1,99392,e6834e6df1024e972179ecd203b9b52b7d564bedccdf082a4504696799e9478b,1925,232,0,0,en,yes,no,1966,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716042545+00'00',D:20260716042545+00'00',0,
Tender_658227,Contract_Awards_PDFs/Tender_658227.pdf,Tender_658227.pdf,Contract_Awards_PDFs,contract_award,658227,1,98297,273a235f3ac3fedbd68d911732b3b14895d239234f6422797b5db388fc11e2a1,1688,208,0,0,en,yes,no,1727,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716151811+00'00',D:20260716151811+00'00',0,
Tender_661661,Contract_Awards_PDFs/Tender_661661.pdf,Tender_661661.pdf,Contract_Awards_PDFs,contract_award,661661,1,98745,4afa9606e061268efb386a4e0494b8abe281da4725ffafce60ccdfe31bca2309,1720,204,0,0,en,yes,no,1759,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100510+00'00',D:20260716100510+00'00',0,
Tender_661888,Contract_Awards_PDFs/Tender_661888.pdf,Tender_661888.pdf,Contract_Awards_PDFs,contract_award,661888,1,98792,5abcb447355e45b00f83692194a40fd9097fd462555347d8c38e6def5ad3a71e,1687,202,0,0,en,yes,no,1726,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100522+00'00',D:20260716100522+00'00',0,
Tender_663428,Contract_Awards_PDFs/Tender_663428.pdf,Tender_663428.pdf,Contract_Awards_PDFs,contract_award,663428,1,98306,584592bf1f61af766f3d853890d3a6c885f0a69da5d28e71b80f2f1968520a00,1626,196,0,0,en,yes,no,1665,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100334+00'00',D:20260716100334+00'00',0,
Tender_663429,Contract_Awards_PDFs/Tender_663429.pdf,Tender_663429.pdf,Contract_Awards_PDFs,contract_award,663429,1,98951,bb904ea1838c2cde008c8f86bae2a76a1773399217102b55dd707515c1474363,1738,212,0,0,en,yes,no,1778,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100346+00'00',D:20260716100346+00'00',0,
Tender_667218,Contract_Awards_PDFs/Tender_667218.pdf,Tender_667218.pdf,Contract_Awards_PDFs,contract_award,667218,1,99860,6f6255dafa37ac7344e028f7f5af90dd2cb4c640f88d789998f6ed23ff4d89a8,1758,223,0,0,en,yes,no,1797,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034618+00'00',D:20260716034618+00'00',0,
Tender_667693,Contract_Awards_PDFs/Tender_667693.pdf,Tender_667693.pdf,Contract_Awards_PDFs,contract_award,667693,1,98787,d36ce994191cb66e155807568f61774d0feb80dfad865b4ace87d180bf61b29b,1882,235,0,0,en,yes,no,1919,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100323+00'00',D:20260716100323+00'00',0,
Tender_669151,Contract_Awards_PDFs/Tender_669151.pdf,Tender_669151.pdf,Contract_Awards_PDFs,contract_award,669151,1,100210,70a0abde8df80a49bf24f3537b544554b5ae0de546cd601f5772b0971557797a,2088,272,0,0,en,yes,no,2131,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716042519+00'00',D:20260716042519+00'00',0,
Tender_669414,Contract_Awards_PDFs/Tender_669414.pdf,Tender_669414.pdf,Contract_Awards_PDFs,contract_award,669414,1,100302,9150809b3d711a3d87e541c0bea848182c1f5a4abd8970ab67191d2139a81b08,1733,218,0,0,en,yes,no,1772,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034607+00'00',D:20260716034607+00'00',0,
Tender_670154,Contract_Awards_PDFs/Tender_670154.pdf,Tender_670154.pdf,Contract_Awards_PDFs,contract_award,670154,1,99219,5d54b91ed75ee0c2dc60096d09046daf9f739051e3874a3920da6ed99161fad5,1765,220,0,0,en,yes,no,1804,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034630+00'00',D:20260716034630+00'00',0,
Tender_670297,Contract_Awards_PDFs/Tender_670297.pdf,Tender_670297.pdf,Contract_Awards_PDFs,contract_award,670297,1,99139,b9063e13604957e48d4cd5a7f2a45db81d7e63f4e3a2540125dbadbc981e5275,2070,248,0,0,en,yes,no,2111,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034642+00'00',D:20260716034642+00'00',0,
Tender_671805,Contract_Awards_PDFs/Tender_671805.pdf,Tender_671805.pdf,Contract_Awards_PDFs,contract_award,671805,1,100644,b7d2f3c8d543ea9d07b5d1c1dd8b18a7e2d4983eba0a0f227993fef24cb5ff29,2382,312,0,0,en,yes,no,2427,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100240+00'00',D:20260716100240+00'00',0,
Tender_672061,Contract_Awards_PDFs/Tender_672061.pdf,Tender_672061.pdf,Contract_Awards_PDFs,contract_award,672061,1,98867,7c65c3789e3ddae7da26457415927aae1762a28d53bd6ca0c00c1924daf973b3,1584,195,0,0,en,yes,no,1623,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100358+00'00',D:20260716100358+00'00',0,
Tender_680144,Contract_Awards_PDFs/Tender_680144.pdf,Tender_680144.pdf,Contract_Awards_PDFs,contract_award,680144,1,98606,65e68dc10e7fa9dd41d7e92339784ef3263a46f429e9613d6a88f7f32506fb1a,2039,257,0,0,en,yes,no,2081,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716151745+00'00',D:20260716151745+00'00',0,
Tender_681465,Contract_Awards_PDFs/Tender_681465.pdf,Tender_681465.pdf,Contract_Awards_PDFs,contract_award,681465,1,98965,f6852d87374e4e1393c8c18c5c0de50d2a047621fb5fbee87a0f4f2e2636337e,1807,223,0,0,en,yes,no,1848,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716042507+00'00',D:20260716042507+00'00',0,
Tender_683811,Contract_Awards_PDFs/Tender_683811.pdf,Tender_683811.pdf,Contract_Awards_PDFs,contract_award,683811,1,99119,dfbbc3aa5529ee24a9ca7fcec2c7c83f1efbbd06876a2a127cc96e8956648c41,1735,216,0,0,en,yes,no,1774,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716052741+00'00',D:20260716052741+00'00',0,
Tender_684610,Contract_Awards_PDFs/Tender_684610.pdf,Tender_684610.pdf,Contract_Awards_PDFs,contract_award,684610,1,99064,de6dba708ed594acc9c13acf497ec0b496741a58be811b538a82e2f92bad4874,1754,208,0,0,en,yes,no,1793,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100228+00'00',D:20260716100228+00'00',0,
Tender_685885,Contract_Awards_PDFs/Tender_685885.pdf,Tender_685885.pdf,Contract_Awards_PDFs,contract_award,685885,1,99468,cf70129d598b0c76e16192271e6388310448f64e5c8b2b5632c9d1f05767ca31,1791,218,0,0,en,yes,no,1830,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100126+00'00',D:20260716100126+00'00',0,
Tender_688763,Contract_Awards_PDFs/Tender_688763.pdf,Tender_688763.pdf,Contract_Awards_PDFs,contract_award,688763,1,99188,98edbe16aa0e1dab8195cbe19864e29ef24124b792b32acfe887dfec85ce7daf,1669,217,0,0,en,yes,no,1708,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716065609+00'00',D:20260716065609+00'00',0,
Tender_688794,Contract_Awards_PDFs/Tender_688794.pdf,Tender_688794.pdf,Contract_Awards_PDFs,contract_award,688794,1,99461,6f4398898cd1f8f5a3b67d95103947ef6b9e2d171180a0b329bd4b811eb19d15,1684,216,0,0,en,yes,no,1723,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716065621+00'00',D:20260716065621+00'00',0,
Tender_690870,Contract_Awards_PDFs/Tender_690870.pdf,Tender_690870.pdf,Contract_Awards_PDFs,contract_award,690870,1,99276,8994d5248883d899fe64a2b518a9669f02b22871e8bc3e1a8c3cc9b329b59f6c,1670,206,0,0,en,yes,no,1710,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100202+00'00',D:20260716100202+00'00',0,
Tender_695670,Contract_Awards_PDFs/Tender_695670.pdf,Tender_695670.pdf,Contract_Awards_PDFs,contract_award,695670,1,99106,61e1fbbe37f72955c09ab9fcd197f941b24164242bdb4ac39aab0100e9c15223,1580,199,0,0,en,yes,no,1619,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716065545+00'00',D:20260716065545+00'00',0,
Tender_699109,Contract_Awards_PDFs/Tender_699109.pdf,Tender_699109.pdf,Contract_Awards_PDFs,contract_award,699109,1,99991,76e70b7d2d599113c8783467d32ad42aaa83cb377d09a81e67162b8665a32d99,2151,284,0,0,en,yes,no,2194,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100137+00'00',D:20260716100137+00'00',0,
Tender_699111,Contract_Awards_PDFs/Tender_699111.pdf,Tender_699111.pdf,Contract_Awards_PDFs,contract_award,699111,1,99986,9cfc49b3869d44c6580f37a31552fbaf7b417ea4a21075850f7747a7f10c0f64,2165,281,0,0,en,yes,no,2208,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100150+00'00',D:20260716100150+00'00',0,
Tender_699961,Contract_Awards_PDFs/Tender_699961.pdf,Tender_699961.pdf,Contract_Awards_PDFs,contract_award,699961,1,98338,5314c248022dc69f53994a8471a143dd726ba7d9046ce152f6d486ae21beeccd,1674,210,0,0,en,yes,no,1713,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716065557+00'00',D:20260716065557+00'00',0,
Tender_703479,Contract_Awards_PDFs/Tender_703479.pdf,Tender_703479.pdf,Contract_Awards_PDFs,contract_award,703479,1,100259,c0f43a6191660b081f5de85e5f2e8b6c3b40b78cd21db51637d09f0a5e7c0a4a,1935,244,0,0,en,yes,no,1972,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716151718+00'00',D:20260716151718+00'00',0,
Tender_706666,Contract_Awards_PDFs/Tender_706666.pdf,Tender_706666.pdf,Contract_Awards_PDFs,contract_award,706666,1,99577,75a86141c63ec608dee8325b5150433d107184792655930603314bd0ff251d40,1731,213,0,0,en,yes,no,1770,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100031+00'00',D:20260716100031+00'00',0,
Tender_710843,Contract_Awards_PDFs/Tender_710843.pdf,Tender_710843.pdf,Contract_Awards_PDFs,contract_award,710843,1,99203,821b74b527f66fde4ecf298e22a9a8de22636938fd5ff75d4187e2415c9aa8ea,1697,207,0,0,en,yes,no,1736,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716095908+00'00',D:20260716095908+00'00',0,
Tender_713622,Contract_Awards_PDFs/Tender_713622.pdf,Tender_713622.pdf,Contract_Awards_PDFs,contract_award,713622,1,99003,b29d5b79afe8238d90170d0f88925f99a62a5141dcbd36f811c9d8f6ce88a17b,1726,210,0,0,en,yes,no,1765,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716100044+00'00',D:20260716100044+00'00',0,
Tender_727612,Contract_Awards_PDFs/Tender_727612.pdf,Tender_727612.pdf,Contract_Awards_PDFs,contract_award,727612,1,98872,44a2188f60db272cfc47458f8e7a887a42f1664ecd71dbabb6037a85b79057f7,1692,205,0,0,en,yes,no,1731,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716095921+00'00',D:20260716095921+00'00',0,
Tender_728690,Contract_Awards_PDFs/Tender_728690.pdf,Tender_728690.pdf,Contract_Awards_PDFs,contract_award,728690,1,98742,fc10e5cacbe3f886d443f0b18d906726e0bc6f9aa0ee1eb8a72878e7f99f48f9,1623,202,0,0,en,yes,no,1662,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716065507+00'00',D:20260716065507+00'00',0,
Tender_728691,Contract_Awards_PDFs/Tender_728691.pdf,Tender_728691.pdf,Contract_Awards_PDFs,contract_award,728691,1,98746,01bb86279f437342e4fd1dff5cf0883aa8d53c1bbf1a6c6d4ec4913e3a818d4b,1623,202,0,0,en,yes,no,1662,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716065521+00'00',D:20260716065521+00'00',0,
Tender_728692,Contract_Awards_PDFs/Tender_728692.pdf,Tender_728692.pdf,Contract_Awards_PDFs,contract_award,728692,1,98744,ceefdeb2acc61f657170e1842aca6a4d2d2886aac3da2c56865ccccc0c560dc0,1623,202,0,0,en,yes,no,1662,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716065533+00'00',D:20260716065533+00'00',0,
Tender_728810,Contract_Awards_PDFs/Tender_728810.pdf,Tender_728810.pdf,Contract_Awards_PDFs,contract_award,728810,1,102347,45e4ab750f5ddf6e58dec6e7e0996f888af330fbe42482e971578f91861cc446,1829,225,0,0,en,yes,no,1870,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034514+00'00',D:20260716034514+00'00',0,
Tender_730799,Contract_Awards_PDFs/Tender_730799.pdf,Tender_730799.pdf,Contract_Awards_PDFs,contract_award,730799,1,99520,4a879f8dc05ef1b67d66b16c732d42e45b8d2c92164134b538f2eceaf4912186,1726,206,0,0,en,yes,no,1765,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034526+00'00',D:20260716034526+00'00',0,
Tender_732686,Contract_Awards_PDFs/Tender_732686.pdf,Tender_732686.pdf,Contract_Awards_PDFs,contract_award,732686,1,100403,e167e7061ac80fb620f7d9725bbdec2918ed475e280555b9362dafce57ac507e,1954,248,0,0,en,yes,no,1996,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716095827+00'00',D:20260716095827+00'00',0,
Tender_733637,Contract_Awards_PDFs/Tender_733637.pdf,Tender_733637.pdf,Contract_Awards_PDFs,contract_award,733637,1,99059,b94dcc0d6deebc74b6af30b7ed97de80006b156761f5e28e575ae8aff9425305,1787,223,0,0,en,yes,no,1828,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716042426+00'00',D:20260716042426+00'00',0,
Tender_735107,Contract_Awards_PDFs/Tender_735107.pdf,Tender_735107.pdf,Contract_Awards_PDFs,contract_award,735107,1,100099,b478d5208b9ae52815697d68604b573b7371a4cee4016c6d2649eef97932e315,2015,242,0,0,en,yes,no,2056,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034433+00'00',D:20260716034433+00'00',0,
Tender_736874,Contract_Awards_PDFs/Tender_736874.pdf,Tender_736874.pdf,Contract_Awards_PDFs,contract_award,736874,1,99282,9fa673193a2f19b1c1dbe0e0217104ff3831ec05a3866fe167ea5cdadba2d158,1941,231,0,0,en,yes,no,1982,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034421+00'00',D:20260716034421+00'00',0,
Tender_737121,Contract_Awards_PDFs/Tender_737121.pdf,Tender_737121.pdf,Contract_Awards_PDFs,contract_award,737121,1,99753,964bc7b88b4560002d58899e8fa34e272dbeb9f5796eb4d8c2aa394f7b9b0bc7,2135,271,0,0,en,yes,no,2179,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716095816+00'00',D:20260716095816+00'00',0,
Tender_745109,Contract_Awards_PDFs/Tender_745109.pdf,Tender_745109.pdf,Contract_Awards_PDFs,contract_award,745109,1,98972,32b4aa83cd631c9a3dd954b19d03c9e0940095881132144d232085f5fd6ad0fa,1931,235,0,0,en,yes,no,1972,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716034409+00'00',D:20260716034409+00'00',0,
Tender_747343,Contract_Awards_PDFs/Tender_747343.pdf,Tender_747343.pdf,Contract_Awards_PDFs,contract_award,747343,1,99707,b0d03b5d12395419b297d86674d3735e80b0610882050e74d386b03ba6f4f5f3,1769,233,0,0,en,yes,no,1808,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716095707+00'00',D:20260716095707+00'00',0,
Tender_747837,Contract_Awards_PDFs/Tender_747837.pdf,Tender_747837.pdf,Contract_Awards_PDFs,contract_award,747837,1,99232,444b8e0240a813b7c154e7ddd84b9518b4dd8b3b5dc8e7a00ed66b71e5393159,1743,216,0,0,en,yes,no,1782,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716095748+00'00',D:20260716095748+00'00',0,
Tender_752801,Contract_Awards_PDFs/Tender_752801.pdf,Tender_752801.pdf,Contract_Awards_PDFs,contract_award,752801,1,100427,a8efa593512af0d5f47d6e598eafcb739cbb96b04d77d8f0a08e35eb23bb19ad,1856,237,0,0,en,yes,no,1896,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716095345+00'00',D:20260716095345+00'00',0,
Tender_755274,Contract_Awards_PDFs/Tender_755274.pdf,Tender_755274.pdf,Contract_Awards_PDFs,contract_award,755274,1,98847,d178320b44ec67eca1c07f2493b9f6127e7e1429ad42e6e10b528cbfaf36b817,1662,205,0,0,en,yes,no,1701,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716095333+00'00',D:20260716095333+00'00',0,
Tender_755479,Contract_Awards_PDFs/Tender_755479.pdf,Tender_755479.pdf,Contract_Awards_PDFs,contract_award,755479,1,99585,a41f6449a0e87d9c5fd87716fd0e0f6a2891834c0da78f25abf27165ce5eed48,1761,233,0,0,en,yes,no,1800,yes,,,32,5,0,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/150.0.0.0 Safari/537.36",Skia/PDF m150,D:20260716095358+00'00',D:20260716095358+00'00',0,
